Accept, Reject 
0.29345816942599756,0.2944527856013836
0.3825559852699789,0.382757618856308
0.2990195892561369,0.2991143807482715
0.1749210058669239,0.17497666647983265
0.1012508373903061,0.101295838345558
0.09799471561402068,0.09801115795676371
