ratio,Accept, Reject
0.0,0.986643657912142,0.013351264911202284
0.2,0.9954289603835115,0.004571318826996363
0.4,0.9988957331730769,0.001105252682016446
0.6,0.9999849819220029,1.6555505303236153e-05
0.8,1.0000000150372776,0.0
1.0,1.0000000470031338,0.0
