Accept, Reject
0.35288582632421617,0.352903872031069
0.25054681671532164,0.2505477431623017
0.1873327861434299,0.18733220856916408
0.03484882751645525,0.03484690175480585
0.014072349100548677,0.014071395949508425
1.9381698522700632e-05,1.8552197398143605e-05
