Accept, Reject
0.10077056787685684,0.10075888799555446
0.057822972858469705,0.05776170594038557
0.014790917878922828,0.014759718451246089
0.0003422714815042277,0.0003770329020378616
1.4304677302949675e-07,0.0
2.9586020640641653e-07,0.0
